Company Name,Location,Datum,Status Mission
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Tue Dec 04, 1984 18:03 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Tue Nov 27, 1984 14:22 UTC",Partial Failure
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Nov 15, 1984 06:40 UTC",Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France","Sat Nov 10, 1984 01:14 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Nov 08, 1984 12:15 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Wed Oct 31, 1984 12:29 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Thu Oct 18, 1984 17:46 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Oct 11, 1984 14:43 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 05, 1984 11:03 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Thu Oct 04, 1984 19:49 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Fri Sep 28, 1984 06:00 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Sep 27, 1984 09:30 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Sep 13, 1984 14:54 UTC",Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Wed Sep 12, 1984 05:44 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Sat Sep 08, 1984 21:41 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Fri Sep 07, 1984 19:12 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Aug 30, 1984 12:41 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Wed Aug 29, 1984 00:21 UTC",Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA","Tue Aug 28, 1984 00:00 UTC",Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Aug 24, 1984 08:26 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Aug 10, 1984 00:03 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Wed Aug 08, 1984 12:08 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Tue Aug 07, 1984 22:50 UTC",Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France","Sat Aug 04, 1984 13:32 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Thu Aug 02, 1984 20:30 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Thu Aug 02, 1984 08:38 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Thu Jul 05, 1984 03:34 UTC",Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Tue Jul 03, 1984 21:30 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Thu Jun 28, 1984 13:10 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jun 27, 1984 04:59 UTC",Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Mon Jun 25, 1984 18:47 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jun 21, 1984 19:40 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Wed Jun 13, 1984 11:37 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Sat Jun 09, 1984 23:03 UTC",Failure
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Jun 08, 1984 11:28 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Wed Jun 06, 1984",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Jun 06, 1984 15:33 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Wed May 30, 1984 18:46 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon May 28, 1984 21:52 UTC",Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed May 23, 1984 01:33 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu May 17, 1984 14:43 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri May 11, 1984 06:19 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri May 04, 1984",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Tue Apr 17, 1984 17:45 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Apr 14, 1984 16:52 UTC",Success
CASC,"LC-3, Xichang Satellite Launch Center, China","Sun Apr 08, 1984 11:20 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 06, 1984 13:58 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Apr 04, 1984 01:40 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Mar 16, 1984 23:29 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Thu Mar 15, 1984 17:05 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Tue Mar 06, 1984 17:10 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Mon Mar 05, 1984 00:50 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Feb 21, 1984 15:36 UTC",Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan","Tue Feb 14, 1984 08:00 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Wed Feb 08, 1984 09:23 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Sun Feb 05, 1984 18:44 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 03, 1984 13:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Feb 02, 1984 17:38 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Jan 31, 1984 03:08 UTC",Success
CASC,"LC-3, Xichang Satellite Launch Center, China","Sun Jan 29, 1984 12:25 UTC",Partial Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jan 26, 1984 12:00 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Mon Jan 23, 1984 07:58 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jan 11, 1984 18:08 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jan 05, 1984 20:09 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Dec 28, 1983 03:48 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Dec 27, 1983 10:00 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Dec 21, 1983 06:07 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Thu Dec 15, 1983 12:25 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Dec 08, 1983 06:13 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Mon Nov 28, 1983 16:00 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Thu Nov 24, 1983 12:33 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Nov 23, 1983 16:45 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Fri Nov 18, 1983 06:32 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Nov 11, 1983 12:30 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Sat Oct 29, 1983 08:30 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Fri Oct 28, 1983 09:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Oct 26, 1983 17:20 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed Oct 19, 1983 00:45 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Oct 12, 1983 00:20 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Oct 05, 1983 12:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Sep 30, 1983 11:00 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Wed Sep 28, 1983 07:59 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Mon Sep 05, 1983 07:40 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Wed Aug 31, 1983 06:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Aug 30, 1983 22:49 UTC",Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Fri Aug 19, 1983 06:00 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Fri Aug 05, 1983 20:29 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Aug 03, 1983 12:40 UTC",Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA","Sun Jul 31, 1983 15:41 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sun Jul 24, 1983 05:50 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue Jul 19, 1983 15:14 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Thu Jul 14, 1983 10:21 UTC",Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Jul 08, 1983 19:21 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jul 06, 1983 00:31 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Jul 01, 1983",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Wed Jun 22, 1983 23:58 UTC",Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Mon Jun 20, 1983 18:45 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Sat Jun 18, 1983 11:33 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Thu Jun 16, 1983 11:59 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Thu Jun 09, 1983 23:23 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Thu May 26, 1983 05:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue May 24, 1983 02:59 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Thu May 19, 1983 22:26 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu May 19, 1983 12:00 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Sat May 07, 1983 10:30 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri May 06, 1983 03:00 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Wed May 04, 1983",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Mon Apr 25, 1983 19:33 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Sat Apr 23, 1983 14:30 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Apr 19, 1983 12:00 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Sun Apr 17, 1983 18:45 UTC",Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India","Sun Apr 17, 1983 05:44 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Apr 12, 1983 18:20 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Apr 06, 1983 12:00 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Mon Apr 04, 1983 18:30 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Apr 02, 1983 02:02 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Mar 30, 1983 01:10 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Mon Mar 28, 1983 15:52 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Mar 24, 1983 20:55 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Mar 16, 1983 18:14 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Mar 15, 1983 22:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Mar 11, 1983 15:29 UTC",Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan","Sun Feb 20, 1983 05:10 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Feb 16, 1983 10:03 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Wed Feb 09, 1983 13:47 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Fri Feb 04, 1983 08:37 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Jan 25, 1983 12:00 UTC",Failure
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Thu Jan 20, 1983 17:26 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jan 19, 1983 02:25 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jan 12, 1983 14:02 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Dec 29, 1982 12:00 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Tue Dec 21, 1982 02:38 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue Dec 14, 1982 22:30 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Dec 08, 1982 13:46 UTC",Partial Failure
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Nov 24, 1982 11:00 UTC",Failure
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Wed Nov 17, 1982 21:22 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Nov 11, 1982 12:19 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Nov 11, 1982 06:14 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Oct 30, 1982",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Thu Oct 21, 1982 14:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Oct 19, 1982 05:58 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Tue Sep 28, 1982 23:17 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Fri Sep 24, 1982 09:15 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Sep 22, 1982 06:23 UTC",Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Thu Sep 16, 1982 04:55 UTC",Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Thu Sep 09, 1982 07:19 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Thu Sep 09, 1982 02:12 UTC",Failure
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Sat Sep 04, 1982 17:50 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Fri Sep 03, 1982 05:00 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Aug 30, 1982 19:55 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Mon Aug 30, 1982 10:06 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Aug 27, 1982 00:02 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Thu Aug 05, 1982 06:56 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Mon Aug 02, 1982 00:01 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Thu Jul 29, 1982 19:40 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Jul 21, 1982 09:40 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jul 21, 1982 06:31 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Jul 07, 1982 09:47 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Jun 29, 1982 21:45 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Sun Jun 27, 1982 16:09 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Jun 25, 1982 02:28 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Jun 18, 1982 11:58 UTC",Partial Failure
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Fri Jun 18, 1982 11:04 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Thu Jun 10, 1982 17:37 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Sun Jun 06, 1982 17:10 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Thu Jun 03, 1982 21:30 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Tue Jun 01, 1982 13:58 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Jun 01, 1982 04:37 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri May 28, 1982 22:02 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu May 20, 1982 13:08 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Fri May 14, 1982 19:39 UTC",Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Tue May 11, 1982 18:45 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu May 06, 1982 18:07 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed May 05, 1982 08:01 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Thu Apr 29, 1982 09:55 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Apr 28, 1982 02:52 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Wed Apr 21, 1982 01:40 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Apr 08, 1982 00:15 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Apr 07, 1982 13:41 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Mar 31, 1982 16:27 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Mar 31, 1982 09:00 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Thu Mar 25, 1982 09:50 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Mar 24, 1982 09:47 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Mar 24, 1982 00:12 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Mon Mar 22, 1982 16:00 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Mar 06, 1982 19:25 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Fri Mar 05, 1982 00:23 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Thu Mar 04, 1982 16:41 UTC",Failure
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Wed Mar 03, 1982 05:44 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Feb 26, 1982 20:10 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Fri Feb 19, 1982 01:42 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Feb 17, 1982 21:56 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Thu Feb 11, 1982 01:11 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Jan 29, 1982 11:00 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Thu Jan 21, 1982 19:36 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jan 14, 1982 07:51 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jan 07, 1982 15:38 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Dec 23, 1981 13:15 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Sun Dec 20, 1981 01:29 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Sat Dec 19, 1981 01:10 UTC",Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Dec 17, 1981",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Tue Dec 15, 1981 23:35 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Dec 04, 1981 11:06 UTC",Partial Failure
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Thu Dec 03, 1981 11:47 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Sat Nov 28, 1981 18:08 UTC",Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Fri Nov 20, 1981",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Nov 17, 1981 15:25 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Nov 12, 1981 15:09 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Sat Oct 31, 1981 22:53 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Oct 31, 1981 09:22 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Oct 17, 1981 05:59 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue Oct 13, 1981 23:01 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Wed Sep 30, 1981 08:00 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Sep 28, 1981 21:00 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Sep 23, 1981 08:00 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Mon Sep 21, 1981",Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Sat Sep 19, 1981 21:28 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Sep 18, 1981 03:34 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Mon Sep 14, 1981 20:31 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Sep 11, 1981 08:43 UTC",Partial Failure
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Thu Sep 03, 1981 18:29 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Aug 28, 1981 16:18 UTC",Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia","Mon Aug 24, 1981 21:40 UTC",Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Mon Aug 24, 1981 16:37 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Aug 12, 1981 05:46 UTC",Success
MHI,"LA-Y1, Tanegashima Space Center, Japan","Mon Aug 10, 1981 20:03 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Aug 07, 1981",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Aug 06, 1981 11:49 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Thu Aug 06, 1981 08:16 UTC",Partial Failure
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Tue Aug 04, 1981 08:28 UTC",Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia","Tue Aug 04, 1981 00:12 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Jul 10, 1981 05:14 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Jun 24, 1981 17:47 UTC",Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Tue Jun 23, 1981 10:52 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Jun 19, 1981 19:37 UTC",Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Fri Jun 19, 1981 12:33 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Jun 09, 1981 03:33 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Jun 04, 1981 15:41 UTC",Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India","Sun May 31, 1981 05:00 UTC",Partial Failure
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Sat May 23, 1981 22:42 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue May 19, 1981 03:49 UTC",Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu May 14, 1981 21:45 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu May 07, 1981 13:21 UTC",Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA","Fri Apr 24, 1981 21:32 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Sun Apr 12, 1981 12:00 UTC",Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Apr 09, 1981 12:00 UTC",Success
